Id,Predicted
9059,0.08666666666666667
1830,0.98
682,0.9966666666666667
3601,0.12666666666666668
11655,0.02
14041,0.9866666666666667
5324,0.08333333333333333
2155,0.07666666666666666
13203,0.13666666666666666
3274,0.023333333333333334
7713,0.9966666666666667
1828,0.043333333333333335
908,0.39666666666666667
7418,0.6066666666666667
17800,0.9666666666666667
1832,1.0
14826,0.9466666666666667
16241,0.5933333333333334
12326,0.9966666666666667
6204,0.9966666666666667
3897,0.9866666666666667
29,0.09
8119,0.06666666666666667
17451,0.12333333333333334
666,0.10333333333333333
9064,0.99
15052,0.99
16824,0.99
13818,0.19666666666666666
16050,1.0
8701,0.14666666666666667
12781,0.99
2041,0.09
14147,0.98
12785,0.19666666666666666
4644,0.09
2433,0.9833333333333333
1087,0.2833333333333333
10813,0.07666666666666666
9931,1.0
6125,0.04
10196,0.07
14738,0.006666666666666667
1731,1.0
3327,0.2733333333333333
10580,0.12333333333333334
1602,0.37333333333333335
1704,0.013333333333333334
6452,0.13666666666666666
9652,0.99
8353,0.9866666666666667
6981,0.11333333333333333
5825,0.41333333333333333
5097,0.08666666666666667
4450,0.03333333333333333
5892,0.96
14870,0.17
9503,0.9966666666666667
635,0.07
1583,1.0
377,0.2833333333333333
11460,0.15333333333333332
6499,0.03666666666666667
4620,0.12
3846,0.9933333333333333
10602,0.10666666666666667
17531,0.24333333333333335
14039,0.09333333333333334
13650,0.016666666666666666
10045,0.06666666666666667
17186,0.94
3747,0.06333333333333334
16168,0.08333333333333333
7434,0.06
75,0.9866666666666667
17342,0.9933333333333333
1810,0.12
14866,0.9633333333333334
3110,0.11
7592,0.19
6261,0.17
13608,0.13
10463,0.34
9505,0.99
8996,0.9966666666666667
8272,0.013333333333333334
14956,0.0
9615,0.3
10754,0.23333333333333334
10915,0.12333333333333334
974,0.15666666666666668
14435,0.05
10230,0.9733333333333334
9968,0.98
9866,0.12333333333333334
6995,0.006666666666666667
8381,0.21333333333333335
9476,0.05
10128,0.04
16327,0.2733333333333333
614,0.9733333333333334
11962,0.3433333333333333
2276,0.12666666666666668
4889,0.023333333333333334
8866,0.99
11324,1.0
10092,0.03
903,0.9966666666666667
2614,0.99
4297,1.0
457,0.9766666666666667
1129,0.9833333333333333
11983,0.02666666666666667
16186,0.11666666666666667
9186,0.01
8902,0.14666666666666667
7787,0.05
1098,0.9433333333333334
9862,0.9833333333333333
4612,0.03333333333333333
11782,0.29
7687,0.07666666666666666
7746,1.0
5660,0.8333333333333334
6560,0.87
4953,0.9966666666666667
10120,0.11666666666666667
13918,0.2733333333333333
9297,0.10333333333333333
11526,0.06666666666666667
11688,0.9766666666666667
604,0.06
13907,0.17
15392,1.0
13811,0.9333333333333333
13171,0.9933333333333333
1215,0.023333333333333334
15111,0.9966666666666667
9701,0.22333333333333333
10854,0.95
135,0.99
10733,0.25666666666666665
6809,0.9933333333333333
15813,0.8266666666666667
2396,0.27
12299,0.06666666666666667
17309,0.22
6590,0.17
1998,0.006666666666666667
2367,0.4033333333333333
14736,0.9933333333333333
640,0.9566666666666667
2605,0.99
6102,0.15333333333333332
2706,0.043333333333333335
15045,0.17
8596,1.0
4682,1.0
1110,0.9966666666666667
11419,0.08333333333333333
12520,0.16333333333333333
14138,0.02666666666666667
10994,0.03333333333333333
3922,0.04666666666666667
4322,0.04666666666666667
978,0.11666666666666667
9864,0.9866666666666667
1917,0.22
9556,0.91
688,0.03333333333333333
1774,0.22333333333333333
820,0.04
12474,0.043333333333333335
9634,0.07
17709,0.11
14063,1.0
187,0.9966666666666667
17150,0.05
9172,0.11
11411,0.25
11717,0.9566666666666667
53,1.0
6020,0.006666666666666667
11235,0.26666666666666666
3731,0.9833333333333333
9890,0.9533333333333334
12684,0.26666666666666666
10146,0.05333333333333334
14615,0.08
12689,0.9833333333333333
14574,0.9733333333333334
16442,0.056666666666666664
2288,0.9866666666666667
11775,0.05333333333333334
1487,0.08333333333333333
1579,0.10666666666666667
5608,0.06333333333333334
4555,0.04666666666666667
12747,0.4866666666666667
3370,0.26
1593,0.02666666666666667
10346,0.2833333333333333
14988,0.16666666666666666
6412,0.36
7118,0.22333333333333333
1166,0.17
5612,0.03333333333333333
10711,0.23
10107,1.0
11787,0.05333333333333334
8343,0.12666666666666668
12936,0.13333333333333333
13085,0.18666666666666668
14478,0.08666666666666667
8491,0.98
7043,0.3333333333333333
11864,0.63
14986,0.9966666666666667
9649,0.14333333333333334
14272,0.11666666666666667
1150,0.09
1969,0.9933333333333333
15119,0.9933333333333333
6816,0.08333333333333333
13438,0.14333333333333334
6661,0.06666666666666667
4956,0.9666666666666667
6329,0.10666666666666667
14405,0.07
4650,0.17
13132,0.06
16636,0.9966666666666667
4443,0.9966666666666667
2496,0.55
3989,0.08333333333333333
12996,0.9533333333333334
12636,0.01
17812,0.06
11661,0.08666666666666667
11126,0.013333333333333334
16359,0.06333333333333334
16157,0.02
7254,0.14666666666666667
5586,0.11333333333333333
16967,0.03666666666666667
12515,0.11333333333333333
4766,0.97
16011,0.25
2962,0.06333333333333334
13497,0.9933333333333333
6065,0.15
8817,0.9933333333333333
7985,0.02
5014,0.9833333333333333
15355,0.9966666666666667
7146,0.006666666666666667
4074,0.14333333333333334
12762,0.9966666666666667
9520,1.0
16854,0.9966666666666667
5379,0.04
9911,0.08
14990,0.32666666666666666
15183,0.97
10234,0.21666666666666667
13740,0.04
6257,0.09333333333333334
5268,0.98
10963,0.18666666666666668
11270,1.0
16182,1.0
5305,0.8666666666666667
15358,0.9866666666666667
15383,0.10333333333333333
11934,0.99
11149,0.9966666666666667
9679,0.3333333333333333
6365,0.11333333333333333
9351,0.08666666666666667
12107,0.21666666666666667
5720,0.056666666666666664
8210,1.0
12807,0.98
15077,0.73
9335,0.016666666666666666
7876,0.06
10345,0.006666666666666667
3390,0.03666666666666667
12190,0.0033333333333333335
12497,0.10666666666666667
1842,0.02
3801,0.02
15528,0.03333333333333333
10398,1.0
13397,0.20333333333333334
7970,0.08
12064,0.023333333333333334
12870,0.12333333333333334
1894,0.38666666666666666
10971,0.02666666666666667
8355,1.0
10044,0.36666666666666664
4125,0.13
1672,0.14666666666666667
9384,0.21
2908,1.0
8557,0.9611111111111112
4493,0.97
17530,0.21
10336,1.0
3856,0.9953333333333334
10466,0.99
10132,0.25333333333333335
2645,0.9966666666666667
4100,0.9933333333333333
1026,0.9433333333333334
4767,0.0033333333333333335
16598,0.99
575,0.8666666666666667
846,0.8166666666666667
17489,0.13
4888,1.0
6979,0.17333333333333334
1012,0.39
16503,0.02
17379,0.11666666666666667
9482,0.26666666666666666
4951,0.06
2843,0.9466666666666667
511,0.15333333333333332
14672,0.17
3704,0.2
10621,0.21333333333333335
17263,0.19333333333333333
8378,0.23666666666666666
6377,0.24333333333333335
12759,0.99
12475,0.2966666666666667
7020,1.0
15144,0.9933333333333333
12746,0.11333333333333333
11354,0.17666666666666667
17570,0.07333333333333333
8748,0.25333333333333335
6663,0.38
2224,0.04666666666666667
13422,1.0
9106,0.98
9784,0.9933333333333333
700,0.2966666666666667
7789,0.14666666666666667
15448,0.43666666666666665
16441,0.10666666666666667
12162,0.9966666666666667
10031,0.06333333333333334
7819,0.016666666666666666
9619,1.0
16486,0.15666666666666668
17316,0.03
13162,1.0
5464,0.056666666666666664
7758,1.0
10710,0.12
4574,1.0
5785,0.12666666666666668
7886,0.9966666666666667
10256,0.016666666666666666
85,0.8566666666666667
3314,0.04666666666666667
7509,0.19
12132,0.26
2536,0.12
11549,0.99
11159,0.9633333333333334
1196,0.09333333333333334
4324,0.013333333333333334
3224,0.9933333333333333
1148,0.18
12533,0.07
14647,0.006666666666666667
17049,0.04
6948,0.03333333333333333
2971,0.13666666666666666
5075,0.09666666666666666
13399,0.0033333333333333335
12496,0.9533333333333334
1268,0.9866666666666667
9944,0.99
16490,0.05
15762,0.09
3391,0.04666666666666667
8763,0.9966666666666667
1186,0.03666666666666667
11700,0.99
10790,0.25333333333333335
13476,0.05333333333333334
1339,0.0
2514,0.05
6476,0.06666666666666667
924,0.16666666666666666
11877,0.043333333333333335
13895,0.07
5990,0.20666666666666667
1338,0.2633333333333333
9375,0.9933333333333333
5776,0.13333333333333333
13677,0.9966666666666667
10938,0.07666666666666666
7648,0.02666666666666667
10082,0.1
4470,0.05333333333333334
1563,0.27666666666666667
8051,0.016666666666666666
9414,0.04666666666666667
5520,0.33
276,0.01
12308,0.043333333333333335
6764,0.11666666666666667
17857,0.15333333333333332
12615,0.9933333333333333
12666,0.9966666666666667
12454,0.06666666666666667
14932,0.9666666666666667
11271,0.3433333333333333
3968,0.03333333333333333
8181,0.14333333333333334
3850,0.21333333333333335
609,0.9833333333333333
10662,0.8933333333333333
15083,0.9966666666666667
16815,0.04666666666666667
16910,0.33666666666666667
5081,0.09666666666666666
2794,0.9633333333333334
12598,0.9733333333333334
10383,0.13
8191,0.9833333333333333
11605,0.9966666666666667
4535,0.20333333333333334
2574,0.9833333333333333
8897,0.9866666666666667
10061,0.04
10479,0.9933333333333333
17289,0.06333333333333334
16617,0.03
2360,0.01
12021,0.3933333333333333
5418,0.03
13035,0.7066666666666667
3256,0.99
10923,0.13666666666666666
6659,1.0
17565,0.9733333333333334
3183,0.9733333333333334
11468,0.23
11969,0.05
7454,0.28
1954,1.0
17251,0.38333333333333336
12682,0.13666666666666666
1230,0.3233333333333333
7780,0.05333333333333334
7195,0.13333333333333333
15752,0.07333333333333333
1231,0.06666666666666667
8976,0.9833333333333333
14903,0.10333333333333333
4115,1.0
10011,0.01
10273,0.9933333333333333
897,0.17
16728,0.9633333333333334
6112,0.9633333333333334
6498,0.03666666666666667
4314,0.07333333333333333
1875,0.9966666666666667
2779,0.023333333333333334
2293,0.94
11718,0.9666666666666667
15108,0.9866666666666667
1289,0.23
2602,0.6933333333333334
5334,0.26
10055,0.6166666666666667
3988,0.10666666666666667
5350,0.9533333333333334
9260,0.9533333333333334
7697,1.0
7800,0.03333333333333333
4540,0.9766666666666667
10074,0.9933333333333333
11000,0.9733333333333334
3403,0.006666666666666667
4923,0.9966666666666667
4433,1.0
13937,0.0
2358,0.02666666666666667
735,1.0
6604,0.44333333333333336
15091,0.6
11092,0.9833333333333333
7690,0.2
16811,0.11
16693,0.18
5730,0.9733333333333334
15593,0.04666666666666667
11834,0.043333333333333335
1977,0.9566666666666667
5815,0.9566666666666667
4755,0.0033333333333333335
11633,0.9933333333333333
17539,0.06666666666666667
14100,0.04
10350,1.0
10890,0.22666666666666666
5361,0.9933333333333333
97,0.12
4876,0.96
14173,0.9766666666666667
2538,0.9966666666666667
1525,0.043333333333333335
10946,0.04666666666666667
16528,0.10666666666666667
1565,0.11
14604,0.0033333333333333335
3293,0.02666666666666667
16203,0.09666666666666666
6203,0.9966666666666667
5120,0.57
10812,0.04666666666666667
17136,0.9933333333333333
16751,0.0
4143,0.05333333333333334
16874,0.9766666666666667
2904,1.0
14832,0.16333333333333333
7748,0.9466666666666667
16275,0.11666666666666667
7281,0.08
9428,0.31666666666666665
11102,0.99
9393,0.9533333333333334
1421,0.37
840,0.12
5893,0.06666666666666667
536,0.1
12247,0.056666666666666664
613,0.12333333333333334
14855,0.10666666666666667
7239,0.9333333333333333
15281,0.9966666666666667
9111,0.006666666666666667
2707,0.04666666666666667
3706,0.8766666666666667
5600,0.08333333333333333
834,0.9966666666666667
4461,0.14
6959,0.9833333333333333
14301,0.13333333333333333
3821,0.13
13766,0.03666666666666667
111,0.11333333333333333
6601,0.9466666666666667
15234,1.0
15645,0.9666666666666667
3910,0.05333333333333334
14432,0.11
3162,0.06
10039,0.98
17542,0.37333333333333335
6602,0.12
5393,0.07666666666666666
12740,0.5233333333333333
10214,0.08
3587,0.9166666666666666
9753,0.66
6986,0.12333333333333334
16258,0.016666666666666666
5450,0.6766666666666666
10403,0.9766666666666667
12667,0.4
2255,0.07666666666666666
16237,1.0
4975,0.99
5233,0.99
11246,0.9966666666666667
7506,0.9966666666666667
2411,0.9033333333333333
4299,0.11
7822,0.9966666666666667
1109,0.02666666666666667
17690,0.9166666666666666
9038,0.9933333333333333
4271,0.44
8942,0.18
11222,0.0
454,0.9733333333333334
17045,0.9766666666666667
17512,0.18333333333333332
13096,0.09333333333333334
12024,0.04666666666666667
12567,0.9966666666666667
12998,0.2
16927,0.92
13084,0.97
12699,1.0
3455,0.9966666666666667
8548,0.03666666666666667
4688,0.06333333333333334
7996,0.09333333333333334
8521,0.06
15774,0.33
3905,0.0
2279,0.0033333333333333335
9950,0.05333333333333334
6351,0.07333333333333333
16456,0.17333333333333334
15640,0.31666666666666665
11675,0.67
5431,0.19666666666666666
9573,0.20333333333333334
17109,0.043333333333333335
309,0.27666666666666667
10805,0.9466666666666667
6672,0.9966666666666667
583,0.99
940,0.16
5829,0.14333333333333334
5386,0.06
10596,0.15333333333333332
9322,0.06
12278,0.9166666666666666
9381,0.05
7341,0.98
8855,0.08333333333333333
2188,0.08
11049,0.14666666666666667
9792,0.15
13586,0.9733333333333334
12036,0.03
9914,0.9866666666666667
6216,0.04666666666666667
11449,0.9766666666666667
17179,0.05333333333333334
8449,0.9133333333333333
4506,0.9566666666666667
2786,0.9966666666666667
9729,1.0
13258,1.0
10200,0.056666666666666664
5410,0.97
21,0.6166666666666667
10485,0.23
1261,0.9744444444444446
5442,0.9866666666666667
10866,0.09666666666666666
341,0.09333333333333334
6463,0.8933333333333333
1157,0.9633333333333334
15893,0.96
4751,0.03666666666666667
2572,0.17
12074,0.12333333333333334
8001,0.98
2625,0.94
10173,0.12666666666666668
15943,0.30333333333333334
16051,1.0
14106,0.9866666666666667
865,0.01
9979,0.02
11755,0.9933333333333333
8279,0.9833333333333333
17870,0.09333333333333334
10231,0.02666666666666667
16680,0.9366666666666666
4481,0.03666666666666667
16489,0.02
2757,1.0
13204,0.25333333333333335
8267,0.9933333333333333
15761,0.13333333333333333
8955,0.9233333333333333
7759,0.22
5584,0.05
17814,0.87
5984,0.99
12938,0.9933333333333333
2210,0.15
14229,0.9966666666666667
6213,0.99
11123,0.12666666666666668
2034,0.0033333333333333335
14960,1.0
14210,0.07
2758,0.016666666666666666
8716,0.7133333333333334
283,0.44666666666666666
6931,0.08
15769,0.9166666666666666
7292,0.11333333333333333
16538,0.11333333333333333
5059,0.043333333333333335
16851,0.09
455,0.17333333333333334
4969,0.1
7505,0.19
418,0.7166666666666667
12661,0.21333333333333335
12113,0.16666666666666666
1550,0.24666666666666667
13416,0.9966666666666667
10384,0.9933333333333333
11145,0.16666666666666666
17613,0.9666666666666667
1544,0.2866666666666667
6838,0.0
2629,0.9166666666666666
10352,0.006666666666666667
6741,0.9733333333333334
16436,0.9866666666666667
11871,0.03333333333333333
4345,0.06333333333333334
10815,0.99
14523,0.0
4220,0.13
12009,0.99
16773,0.04
10884,0.9966666666666667
14499,0.96
17625,0.06
7521,0.056666666666666664
8516,0.03333333333333333
13051,0.7566666666666667
15759,0.9866666666666667
13856,0.6233333333333333
9410,0.9933333333333333
16676,0.11666666666666667
3734,0.9833333333333333
15894,0.02
7491,0.9866666666666667
2361,0.18666666666666668
2638,0.013333333333333334
6161,0.9966666666666667
1498,1.0
6839,0.06333333333333334
17642,0.11333333333333333
12640,0.9933333333333333
2864,0.14666666666666667
16744,0.03333333333333333
10176,0.06
6251,0.23333333333333334
11682,0.0
1334,0.8966666666666666
2464,0.5633333333333334
2653,0.0
1573,1.0
15573,0.04
17079,0.09333333333333334
16864,0.6
1970,0.9966666666666667
7700,0.20666666666666667
13520,0.12
10981,0.006666666666666667
4023,0.09
13529,0.9633333333333334
6093,0.0033333333333333335
3557,0.15333333333333332
2340,0.18
17469,0.44666666666666666
12944,0.05
3236,0.61
9590,0.05
17347,0.9788888888888888
10020,0.9711111111111113
6944,0.023333333333333334
3839,0.92
13864,0.02
5352,0.9933333333333333
4251,0.17333333333333334
8709,0.09
11256,0.99
17604,0.34
14758,0.9733333333333334
6676,0.07333333333333333
3929,0.38666666666666666
9836,0.13
12967,0.06
16384,0.9833333333333333
6108,0.9333333333333333
9635,0.03333333333333333
13046,0.006666666666666667
13382,0.13
7606,1.0
8774,0.12666666666666668
4223,0.03
11486,0.14
12122,0.99
13444,0.016666666666666666
4389,0.2966666666666667
11832,0.98
13674,0.07333333333333333
17105,0.03666666666666667
6208,0.21
4789,0.99
16620,0.6566666666666666
4438,0.9966666666666667
5036,0.9133333333333333
8386,0.74
10249,1.0
7120,0.9833333333333333
6001,0.2833333333333333
1412,0.99
3160,0.9133333333333333
8768,0.07
1680,0.03
6885,0.17666666666666667
2991,0.15333333333333332
14931,0.9566666666666667
4955,0.006666666666666667
7616,0.08333333333333333
11845,0.06333333333333334
16948,0.20333333333333334
1355,0.9333333333333333
15074,0.38666666666666666
2187,0.07666666666666666
14646,1.0
13220,0.9933333333333333
201,0.23
1071,0.18333333333333332
14778,0.17666666666666667
11169,0.9966666666666667
13054,0.97
5940,0.05333333333333334
9675,0.9866666666666667
9479,0.9966666666666667
14938,0.17
3119,0.03333333333333333
6701,0.9766666666666667
11929,0.98
5476,0.99
402,0.06
1413,0.9966666666666667
13990,0.31
5953,0.01
8320,0.9933333333333333
17831,0.19
5975,0.17666666666666667
13632,0.03
4961,0.05333333333333334
4613,0.92
14334,0.08
13358,0.8033333333333333
15154,1.0
5397,0.98
17226,0.04
16307,0.07666666666666666
6458,1.0
13678,0.043333333333333335
3604,0.12666666666666668
14851,0.9966666666666667
6084,0.9966666666666667
383,0.59
4831,0.08333333333333333
4892,0.21333333333333335
6431,0.2633333333333333
15868,0.023333333333333334
6034,1.0
14626,0.18666666666666668
1499,0.99
3187,1.0
874,0.15
10744,0.9933333333333333
15053,0.99
11442,0.016666666666666666
15451,0.1
17510,0.04
14845,0.9633333333333334
3895,0.9766666666666667
4154,0.06
16115,0.1
4649,0.9366666666666666
13509,0.95
6196,0.9966666666666667
7583,0.9966666666666667
456,0.92
7425,0.9966666666666667
3340,0.99
2616,0.10333333333333333
7661,0.09666666666666666
4762,0.9733333333333334
5740,0.023333333333333334
2356,0.023333333333333334
14413,0.99
12620,0.18333333333333332
185,0.08
5751,0.9866666666666667
4794,0.9933333333333333
8113,0.9566666666666667
4519,0.05
12449,0.17
6649,0.22666666666666666
15585,0.23333333333333334
11574,0.8066666666666666
5909,0.26
14530,0.023333333333333334
6450,0.19333333333333333
9978,0.29
11331,1.0
6861,0.97
9202,0.9933333333333333
8458,0.9833333333333333
1,0.9733333333333334
10012,0.14
15980,0.16666666666666666
3621,0.07333333333333333
11110,0.05333333333333334
7249,0.9366666666666666
12797,0.26
11017,0.9966666666666667
3607,0.08
1665,1.0
524,0.08666666666666667
8644,0.12333333333333334
10,0.9966666666666667
12658,0.99
7279,0.9833333333333333
13747,0.10333333333333333
16220,0.9433333333333334
7097,0.03333333333333333
7915,0.17333333333333334
5475,0.20333333333333334
4103,0.21333333333333335
9270,0.9766666666666667
5478,0.25333333333333335
5357,0.02
1642,0.2866666666666667
4598,0.18333333333333332
4827,1.0
13375,0.24333333333333335
3149,0.44333333333333336
17327,0.06
13563,0.02
15131,0.36666666666666664
16339,0.08666666666666667
12058,0.08333333333333333
9483,0.26666666666666666
2550,0.96
2894,1.0
13545,0.9966666666666667
8442,1.0
11085,0.02
8706,0.016666666666666666
11231,1.0
14543,0.20333333333333334
17388,0.26666666666666666
1233,0.01
10511,0.9866666666666667
14489,0.03333333333333333
5126,0.01
9019,0.9733333333333334
15057,0.9866666666666667
11491,0.9766666666666667
6827,0.08666666666666667
10161,0.03333333333333333
7959,0.056666666666666664
12630,0.03
16810,0.2
192,0.9833333333333333
17069,0.15666666666666668
3880,0.6866666666666666
6305,0.07333333333333333
15951,0.13
3665,0.0
15964,0.06333333333333334
9550,0.9966666666666667
6857,0.22333333333333333
7531,0.43
16447,0.12666666666666668
7772,0.09666666666666666
8019,0.9933333333333333
15303,0.99
3155,0.023333333333333334
292,0.22666666666666666
15587,0.006666666666666667
16908,0.9666666666666667
13000,0.98
10611,0.99
12186,0.27
14445,0.06
13330,0.21333333333333335
13522,0.9166666666666666
16197,0.9933333333333333
729,0.25333333333333335
6384,0.9966666666666667
7833,0.1
327,0.9933333333333333
4004,0.17333333333333334
944,0.043333333333333335
3171,0.4266666666666667
13872,0.013333333333333334
6589,0.03333333333333333
1863,0.96
17516,0.05
12351,0.93
16487,0.09666666666666666
8710,0.9966666666666667
4645,0.14
9497,0.07666666666666666
11010,0.94
9500,0.12666666666666668
12462,0.0033333333333333335
13122,0.08
6854,0.98
10554,0.37
1520,0.0033333333333333335
14671,1.0
9894,0.15666666666666668
12634,0.9966666666666667
14807,0.13
3958,0.25666666666666665
14051,0.30666666666666664
17359,0.03
5091,0.016666666666666666
3373,0.97
1821,0.03
2837,0.09
15413,0.04
1686,0.08333333333333333
12508,0.5766666666666667
14839,0.9766666666666667
10760,0.2
10679,0.08666666666666667
9276,0.9966666666666667
7516,0.6433333333333333
4835,0.11333333333333333
8867,0.15
10564,0.96
5711,0.9966666666666667
15992,0.9733333333333334
3442,0.9066666666666666
7635,1.0
7589,0.2
17790,0.99
13384,0.9833333333333333
1477,0.09333333333333334
5217,0.01
165,1.0
12311,0.9533333333333334
15125,0.24333333333333335
793,1.0
16826,0.12
9599,0.14666666666666667
8391,0.13
8790,0.9466666666666667
13646,0.98
17480,0.9833333333333333
13921,0.04666666666666667
1673,0.043333333333333335
813,0.91
17130,0.27666666666666667
4546,0.19
12889,0.9666666666666667
9988,0.9966666666666667
9977,0.16
4844,0.32
7582,0.19666666666666666
14325,0.10333333333333333
3681,0.06666666666666667
15985,0.27
853,0.9933333333333333
16302,0.14
8092,0.14666666666666667
16838,0.02666666666666667
2495,0.9966666666666667
8573,0.17666666666666667
17597,0.7466666666666667
5842,0.9466666666666667
2309,0.056666666666666664
13138,0.7566666666666667
10803,0.013333333333333334
15560,0.98
8177,0.09
14111,0.06666666666666667
9164,0.9966666666666667
1266,0.9166666666666666
4652,0.0033333333333333335
7001,0.0
2767,1.0
8155,0.99
6051,0.043333333333333335
8556,0.09666666666666666
5663,0.13
10297,0.02666666666666667
5868,0.13333333333333333
659,0.04
1331,1.0
11396,0.9966666666666667
13078,0.25
10958,0.9866666666666667
13170,0.03
9736,0.06
11353,0.043333333333333335
3744,0.10666666666666667
6387,0.9833333333333333
14297,0.9766666666666667
16303,0.9833333333333333
1111,0.06
8621,0.18333333333333332
5291,0.9966666666666667
7472,0.17
109,0.11666666666666667
12446,0.18333333333333332
13306,0.9433333333333334
17000,0.8933333333333333
14728,0.9966666666666667
8617,0.11333333333333333
92,0.93
10096,0.20666666666666667
3492,0.056666666666666664
5611,1.0
16643,0.03
2642,0.12666666666666668
14011,0.5866666666666667
8501,0.9966666666666667
4672,0.2
1934,1.0
8526,0.09
17195,0.24666666666666667
13576,0.19333333333333333
7539,0.02666666666666667
16925,0.11
13095,0.9866666666666667
1236,0.15666666666666668
987,0.02
3014,0.9966666666666667
7222,0.07333333333333333
5221,0.056666666666666664
441,0.13
16294,0.09
325,0.9966666666666667
1869,0.11333333333333333
4877,0.13
12764,0.9966666666666667
17373,1.0
14811,0.11333333333333333
8529,0.8633333333333333
10907,0.9633333333333334
6681,0.23666666666666666
1660,0.9966666666666667
8525,0.07333333333333333
2881,0.03666666666666667
16080,0.7166666666666667
336,0.99
3830,0.12333333333333334
3752,0.9966666666666667
5348,0.96
14971,0.98
14682,0.17333333333333334
12918,0.98
2174,0.013333333333333334
5345,0.016666666666666666
10228,0.12333333333333334
5698,0.07666666666666666
13792,0.12
718,0.11
9892,0.10666666666666667
15449,0.22
15163,0.9966666666666667
17462,0.9966666666666667
13387,0.9966666666666667
3498,0.9333333333333333
13556,0.006666666666666667
4388,1.0
