Id,Predicted
15111,0.9873978645455155
9701,0.32039480861255787
10854,0.904860043073604
135,0.9586192417688515
10733,0.21561395482463608
6809,0.9753533865842101
15813,0.9998968406685469
2396,0.19806182060172595
12299,0.11411342046570538
17309,0.08121992504256181
6590,0.24338374121640438
1998,0.2825078537054191
2367,0.2383177870697012
14736,0.9597302277863204
640,0.9753002680192632
2605,0.9835403910480006
6102,0.06253818419602974
2706,0.03985670277739417
15045,0.22949605458451716
8596,0.9722579169282453
4682,0.9916505152899778
1110,0.9501706328769468
11419,0.15463921647049061
12520,0.03389376582821224
14138,0.14021106833260755
10994,0.052976040662233714
3922,0.2635728480978716
4322,0.07931890341977432
978,0.11137733128924854
9864,0.8955658005232563
1917,0.12078059566363308
9556,0.9821802030608534
688,0.035183895087226746
1774,0.10908585946457694
820,0.04964188980881634
12474,0.07387194758776394
9634,0.10339743517819999
17709,0.10850071699447428
14063,0.9599008656223771
187,0.9875597142247703
17150,0.04295543288361059
9172,0.09004875287496616
11411,0.1104654238260625
11717,0.9420200295919396
53,0.9895520039798567
6020,0.10713225476551846
11235,0.14554761630184865
3731,0.9929080193206703
9890,0.9844416721022533
12684,0.18785089961423895
10146,0.21105240521505864
14615,0.13823003552607072
12689,0.9543516322022156
14574,0.9279690823843804
16442,0.08312642892621225
2288,0.9223606551651281
11775,0.043814008503345714
1487,0.10775225264450061
1579,0.04787772246553679
5608,0.07394413789057586
4555,0.06196050874064174
12747,0.08676116044881066
3370,0.06637153111699956
1593,0.08715073795524975
10346,0.1111195610604554
14988,0.04831448822387974
6412,0.32976876639787955
7118,0.11500929895378564
1166,0.2661854886534927
5612,0.0405969431319938
10711,0.08075662258021599
10107,0.9844826582755569
11787,0.12756789347230513
8343,0.048542933564891255
12936,0.15718099497863725
13085,0.1039982012493974
14478,0.1642285055094338
8491,0.9441569963428171
7043,0.09067082581153663
11864,0.10128746811620803
14986,0.9865733138535967
9649,0.06484120171723806
14272,0.09110732221637641
1150,0.17580226435958135
1969,0.9489693216976811
15119,0.9670256426812359
6816,0.06935838898817914
13438,0.10755658332948703
6661,0.0786523171942185
4956,0.9700105611637095
6329,0.09028422755639687
14405,0.05264244735025769
4650,0.16568841430260062
13132,0.0958227251825432
16636,0.9642795392061009
4443,0.9758261910158084
2496,0.1023710776305008
3989,0.16914795450767695
12996,0.9670899735225759
12636,0.05562257366130463
17812,0.038354864855871806
11661,0.11757673104604704
11126,0.07223769418419712
16359,0.10831857810053935
16157,0.08297922032785421
7254,0.11473919124963583
5586,0.1004988191783226
16967,0.09171339489205355
12515,0.10004046490894236
4766,0.9789004810791311
16011,0.042243936166998175
2962,0.07899268424193695
13497,0.968853091209006
6065,0.09563242231029745
8817,0.9819540580553574
7985,0.16396590899794983
5014,0.9982695577740104
15355,0.969590252811379
7146,0.08602990663195587
4074,0.2887056797610592
12762,0.9775384001151629
9520,0.9742145772582058
16854,0.9366334668605178
5379,0.19725451481101097
9911,0.06157559218461728
14990,0.2111160660914413
15183,0.983951624749808
10234,0.261495777452463
13740,0.1038829933113562
6257,0.15675430950405933
5268,0.9739539314262059
10963,0.0453850559292166
11270,0.9452461573914146
16182,0.8873029176302736
5305,0.5190695007885915
15358,0.9901832396698925
15383,0.13766980939394258
11934,0.9858588016071362
11149,0.9709479203942798
9679,0.20937013747706457
6365,0.11382445419680198
9351,0.08860844367967646
12107,0.25023932237497193
5720,0.044684032844955146
8210,0.9911116994949919
12807,0.9965046390739285
15077,0.48548360050285855
9335,0.09317480471162587
7876,0.09393274872629875
10345,0.1778732872033364
3390,0.12918505136638614
12190,0.03844782482075371
12497,0.08671665774637183
1842,0.1442542331830493
3801,0.08775690225942812
15528,0.09985523528502138
10398,0.9572459066654364
13397,0.1512704419957671
7970,0.13515449739108532
12064,0.04359376128576753
12870,0.06627004428105399
1894,0.04004603416252406
10971,0.07839836542383882
8355,0.9298801383883658
10044,0.12166734299276394
4125,0.2960396046511241
1672,0.1981379764684129
9384,0.0460118683412466
2908,0.9648112735217877
8557,0.9584494649829887
4493,0.9778929374176955
17530,0.13349593026053053
10336,0.9824426086509196
3856,0.9693111561828052
10466,0.9710257810996986
10132,0.09674663482839418
2645,0.8029005877661636
4100,0.9800986985284125
1026,0.9629639160971846
4767,0.14029504279991367
16598,0.9499853988846225
575,0.9785293334753744
846,0.14582522603289516
17489,0.06608073638793888
4888,0.9223049463122234
6979,0.04880090425779371
1012,0.21852076017511413
16503,0.1974989373109799
17379,0.1407711065770867
9482,0.16384555675883428
4951,0.05074621465695306
2843,0.9579997946455615
511,0.042587536193275266
14672,0.11514739279964847
3704,0.42639600553938906
10621,0.06833741100156032
17263,0.11037488447680999
8378,0.03366637792241711
6377,0.30590575494076633
12759,0.9936626435588456
12475,0.08484648023519192
7020,0.9394028170222838
15144,0.9894894386481277
12746,0.14838368804130186
11354,0.1005426092605648
17570,0.096081256618189
8748,0.2567112387843641
6663,0.0815416171781993
2224,0.04973829421804632
13422,0.9831208930109301
9106,0.9945957403990566
9784,0.928478535438778
700,0.05469426656617826
7789,0.05180330201891614
15448,0.89307383921123
16441,0.10152144338248381
12162,0.9964155169239997
10031,0.2007563208750297
7819,0.057651759183499296
9619,0.9733390224467408
16486,0.1069793503151889
17316,0.10355823385093033
13162,0.9917312238089403
5464,0.045064183469515795
7758,0.9747170004340816
10710,0.09852104517086668
4574,0.9783888232194726
5785,0.10740491584309142
7886,0.9546710630331697
10256,0.06361115847961873
85,0.9418271121787108
3314,0.16631786353515898
7509,0.10706023512084828
12132,0.22131183071807592
2536,0.18641717487427423
11549,0.9848154630281744
11159,0.975634066067639
1196,0.019417284209500285
4324,0.08606998617600126
3224,0.9939991458379382
1148,0.2906825793582104
12533,0.060422053878609994
14647,0.03768918390510545
17049,0.056042999862481846
6948,0.07487092883364133
2971,0.09658741886284905
5075,0.10159103924306023
13399,0.05439440334430745
12496,0.9519846223004534
1268,0.9768227176355414
9944,0.9298389632535923
16490,0.09793448458629783
15762,0.2773256493628896
3391,0.0667923978879893
8763,0.9638803032719807
1186,0.06522086835823548
11700,0.9690666287756112
10790,0.029587937746623938
13476,0.14288798846772854
1339,0.06772971544950968
2514,0.0602224153557257
6476,0.09097309971136369
924,0.1290982988773185
11877,0.03496929877432786
13895,0.12260702425254
5990,0.1223379817732344
1338,0.1525109673849776
9375,0.9745802110844217
5776,0.20273702594438792
13677,0.9723999053913496
10938,0.10443477930762357
7648,0.45629292549717315
10082,0.05103699193001143
4470,0.06757554134949872
1563,0.133621085807887
8051,0.06718664968890575
9414,0.07885968014176525
5520,0.1478994064942749
276,0.11380564642414859
12308,0.15206177748721905
6764,0.0584241617636585
17857,0.0557078558377212
12615,0.9837708130600343
12666,0.9483774797052589
12454,0.105367839280613
14932,0.9399690306431321
11271,0.05233634057935754
3968,0.10033073190084896
8181,0.16093687834242654
3850,0.07588433278600093
609,0.978135365692568
10662,0.9676596112320369
15083,0.9928186307305448
16815,0.046066535330246294
16910,0.11744653348618239
5081,0.08197202600021147
2794,0.9613810086071999
12598,0.9914710532681873
10383,0.11447846463134137
8191,0.996631098311245
11605,0.9906646161329417
4535,0.28132154657526554
2574,0.9775792693087535
8897,0.961010643163156
10061,0.08068159977066447
10479,0.9842963150444213
17289,0.02896926010701084
16617,0.12140567359925203
2360,0.059590287550197685
12021,0.799836086956373
5418,0.1454818367311166
13035,0.17488304409274247
3256,0.9960283763154002
10923,0.06845078015625394
6659,0.9038547916083783
17565,0.8770756393917587
3183,0.9191670464462413
11468,0.11422454261449033
11969,0.05256615415007315
7454,0.14963866935963122
1954,0.9657854672701149
17251,0.0633644182729004
12682,0.10017372645969258
1230,0.07344977761947102
7780,0.08719897939108734
7195,0.05954331447460326
15752,0.05683800928332439
1231,0.06551467995268034
8976,0.9775375597198837
14903,0.11372718512549296
4115,0.9746119830879932
10011,0.10399147374190731
10273,0.9809831665722745
897,0.06110033128101777
16728,0.950619483500588
6112,0.932119437188075
6498,0.0945648041929571
4314,0.08045072581934776
1875,0.9790630417437407
2779,0.054790719959096235
2293,0.9924616125874705
11718,0.9335689923129254
15108,0.9927021552192404
1289,0.1959394722535449
2602,0.3617337845350035
5334,0.06322155475551705
10055,0.5889922412375643
3988,0.0807069452219622
5350,0.9854037477750157
9260,0.9914466507883672
7697,0.9894372480645554
7800,0.10510146054650293
4540,0.9835316912875853
10074,0.9180598998577415
11000,0.9926007523841878
3403,0.09390904008653544
4923,0.977735135361988
4433,0.9923390892034136
13937,0.09014165515109729
2358,0.07388690351748717
735,0.9744246888756373
6604,0.03867705791892995
15091,0.5986662274170521
11092,0.9220325198757265
7690,0.0676989702057349
16811,0.11694536795487676
16693,0.09274042972509022
5730,0.9721209517735776
15593,0.04608630002037717
11834,0.31146591236749344
1977,0.9659625972571915
5815,0.9752035441291732
4755,0.07781362427318661
11633,0.970230311449787
17539,0.1318499362093697
14100,0.09701326112256625
10350,0.9556304550555182
10890,0.1473733769966279
5361,0.948528796659561
97,0.2521533234917187
4876,0.9401261924178225
14173,0.9370569876730926
2538,0.9875818116756107
1525,0.10454652926506702
10946,0.05928160037083141
16528,0.09640642066945371
1565,0.06163908173616328
14604,0.10633153183326427
3293,0.09441237390222312
16203,0.11609925911367402
6203,0.9831244199034298
5120,0.11549452407518002
10812,0.043352157459125684
17136,0.9906005902729066
16751,0.07961929758421615
4143,0.07512544335876736
16874,0.977943807577393
2904,0.9905898789952826
14832,0.17772979114977228
7748,0.9012222027513516
16275,0.09236784695182276
7281,0.07985393425226062
9428,0.08984863197067572
11102,0.9506956969782537
9393,0.9248950004357688
1421,0.5346964353386178
840,0.10559102592204217
5893,0.05435634032085779
536,0.0914650772681096
12247,0.09914446247732356
613,0.09356190252584051
14855,0.05439073589779386
7239,0.9664878959351524
15281,0.9562849466742587
9111,0.09275856281241435
2707,0.09825006408511472
3706,0.1241489069585715
5600,0.03482799480981025
834,0.9843163318359954
4461,0.27995254685789217
6959,0.964352366211597
14301,0.06953092496445112
3821,0.06855491276861769
13766,0.163211366187903
111,0.17098145009279064
6601,0.9721399866145942
15234,0.9819606563087601
15645,0.9223221462157557
3910,0.05236292735725834
14432,0.25628315856405226
3162,0.09417803765349941
10039,0.9888137001812293
17542,0.03982515366677719
6602,0.068685990319442
5393,0.0976648068976691
12740,0.2311516442360908
10214,0.1302996045342787
3587,0.9355340798698667
9753,0.40605839219974404
6986,0.06911821030275445
16258,0.13966454987600063
5450,0.3679255535974808
10403,0.9367205497391687
12667,0.10058127180495435
2255,0.0557735427163899
16237,0.8981295207057701
4975,0.9769869682840411
5233,0.922165050151234
11246,0.9785304490631751
7506,0.970625791836546
2411,0.9966277295972898
4299,0.07034691799441806
7822,0.9926880122966261
1109,0.22467498116784979
17690,0.9652930858224743
9038,0.973759795520874
4271,0.6097974444584333
8942,0.054677648924357225
11222,0.04295124709179299
454,0.960805714987306
17045,0.9424693765668306
17512,0.12200890764199535
13096,0.09766862186755332
12024,0.1262096711843369
12567,0.9625702737802628
12998,0.13815620673007012
16927,0.9723885697382186
13084,0.9821075373847846
12699,0.9828808127145878
3455,0.971459124014684
8548,0.4598070499177287
4688,0.2737376780980194
7996,0.09948519201917605
8521,0.1760212434173275
15774,0.11647691662506543
3905,0.04579091515663147
2279,0.053932250224391076
9950,0.029344534925876187
6351,0.14470337471855577
16456,0.033929479407839414
15640,0.20178030238802203
11675,0.40097837466623276
5431,0.1632751730683245
9573,0.10233728779732087
17109,0.07409882051783123
309,0.07430905405344157
10805,0.9732651239271938
6672,0.9863453980491839
583,0.9161722352694867
940,0.1216925674830388
5829,0.08906210687553762
5386,0.06911686801972539
10596,0.08751499870784585
9322,0.07408199148743178
12278,0.9817721993371775
9381,0.07996310949261809
7341,0.9708725251208746
8855,0.10840522119658336
2188,0.1082628557579689
11049,0.1519136777150396
9792,0.08870668637971135
13586,0.9810819903958448
12036,0.11012091990095119
9914,0.9803645063294865
6216,0.06657821715038081
11449,0.9367205497391691
17179,0.04863565423150584
8449,0.9660802639318251
4506,0.9873122616684564
2786,0.982561122716867
9729,0.9928638499719714
13258,0.9758310388640664
10200,0.19125514041126546
5410,0.9678620292401554
21,0.014130959236556717
10485,0.048304592771023946
1261,0.9450923585045216
5442,0.952918508549604
10866,0.09935634918761527
341,0.1573263981402251
6463,0.9235576006986169
1157,0.9595142461968423
15893,0.957954282896786
4751,0.09569560623850559
2572,0.01865776268051267
12074,0.16531343154720457
8001,0.9805462912646407
2625,0.9555072578457173
10173,0.12487488864194274
15943,0.3371651685255087
16051,0.9342103627253909
14106,0.961233741912921
865,0.06908752462624612
9979,0.16849344597846283
11755,0.9587530126756432
8279,0.9836199292758576
17870,0.06324258909517766
10231,0.10389409862824428
16680,0.9714425258400526
4481,0.07873617393206933
16489,0.11455693186366478
2757,0.8728329539282892
13204,0.0909835491765475
8267,0.9241217987339271
15761,0.09229019490708168
8955,0.8802156472744626
7759,0.058630903073537466
5584,0.042746167391599754
17814,0.9496757634674649
5984,0.9763676424443414
12938,0.9767979830327799
2210,0.17160469814310775
14229,0.9780517722214723
6213,0.9951222986563737
11123,0.15739950115796153
2034,0.057114305306067537
14960,0.9754505883143952
14210,0.07697188933037269
2758,0.13217181338597972
8716,0.00034009430575621113
283,0.1977193923540942
6931,0.0966298794417686
15769,0.99921990722867
7292,0.065550062913308
16538,0.11751721206476784
5059,0.09103525143057312
16851,0.08465220782625393
455,0.0621390428056926
4969,0.14956123280797418
7505,0.08698335730744322
418,0.28111008568284424
12661,0.049258754716146824
12113,0.18914425555135017
1550,0.04708743691301531
13416,0.9785807079744755
10384,0.9697724157901658
11145,0.10236359205772882
17613,0.9803788169145097
1544,0.08808743845000933
6838,0.047583735048269515
2629,0.8773769701370753
10352,0.12001555189639013
6741,0.48331250424366934
16436,0.967173066663255
11871,0.11512422921574383
4345,0.05355960664276893
10815,0.9769963579965636
14523,0.04045290640479171
4220,0.20013189806634113
12009,0.9052206600090649
16773,0.1423098615993541
10884,0.9746767237831012
14499,0.9574237764189547
17625,0.1537693703925539
7521,0.12806024099594882
8516,0.1450998819903082
13051,0.08823150166506522
15759,0.9450324623967656
13856,0.19684237605578037
9410,0.9765326603184675
16676,0.2576832766364098
3734,0.9640344933237693
15894,0.10990755992031154
7491,0.9413968237904811
2361,0.12229837045562197
2638,0.042776598473502014
6161,0.9291199996317194
1498,0.9028584380182103
6839,0.08268337648090107
17642,0.061254751757981674
12640,0.983390035494718
2864,0.09018999060951527
16744,0.04901815615767835
10176,0.04629134521073941
6251,0.12098779394843096
11682,0.03456309269203406
1334,0.550102087067583
2464,0.32461554848949215
2653,0.07676460059888035
1573,0.9869681319570417
15573,0.0949371487909676
17079,0.07578770945895186
16864,0.19047635431070375
1970,0.880897700215636
7700,0.10605658300142529
13520,0.1294751255532558
10981,0.08880739189910813
4023,0.041298399672993424
13529,0.970518685267815
6093,0.06530059486938011
3557,0.04196278518195373
2340,0.0782953627942018
17469,0.10924090970348843
12944,0.11354540606737451
3236,0.15027864476131747
9590,0.10104303913733048
17347,0.9708126047855685
10020,0.9477763933407087
6944,0.066725467407308
3839,0.8531190686476889
13864,0.0885748343311582
5352,0.9695299709758012
4251,0.037911575162054234
8709,0.09853228375204892
11256,0.9797386940818386
17604,0.09346911678691106
14758,0.9737828878385097
6676,0.11207378892763453
3929,0.23884443895430207
9836,0.0399977203366404
12967,0.07343374574169692
16384,0.9450315853377889
6108,0.9880400400308793
9635,0.08982111952688865
13046,0.05606567153710118
13382,0.1721442119972526
7606,0.9877254150635931
8774,0.07588374331491499
4223,0.07634918721344996
11486,0.2843871551442093
12122,0.9698318404439469
13444,0.056778351403270144
4389,0.13043243874040678
11832,0.9274786179163103
13674,0.08125761098298079
17105,0.08122499086807111
6208,0.0348459464573051
4789,0.9736921904191198
16620,0.12855953087163374
4438,0.9709018434659095
5036,0.8939967983985527
8386,0.9998886432052071
10249,0.9821864253635629
7120,0.9657209376267307
6001,0.18460326958799
1412,0.9714326248530193
3160,0.980051637636275
8768,0.06958278029349008
1680,0.1539107994865042
6885,0.1486295478944577
2991,0.03501664260591031
14931,0.9832311406735719
4955,0.06646675468334162
7616,0.12066257251522672
11845,0.11008655479753193
16948,0.07722233272018053
1355,0.9086681462978788
15074,0.5483983195688177
2187,0.31617603762970536
14646,0.9570277475479764
13220,0.9550011625070172
201,0.09163522258496049
1071,0.12464964175055038
14778,0.04088580840188083
11169,0.8915473700169081
13054,0.9388500157498056
5940,0.1200606030817225
9675,0.979655990462405
9479,0.9762230309061963
14938,0.20672177118057078
3119,0.07546494109610158
6701,0.9156562675161448
11929,0.9827436525664419
5476,0.9785371940984213
402,0.11099613520527807
1413,0.9956766049723661
13990,0.23156912575522826
5953,0.049228962598422465
8320,0.9825551061484412
17831,0.0863393913595143
5975,0.2166381959878888
13632,0.060286617475241666
4961,0.14520551303527018
4613,0.9819793096213185
14334,0.0908567268197471
13358,0.9998654858339053
15154,0.9558536411111372
5397,0.9619760964136891
17226,0.12627241017564106
16307,0.14246368431845613
6458,0.9857834436311341
13678,0.13575207436129066
3604,0.11492692219696787
14851,0.9834950802089865
6084,0.9580332603721397
383,0.08456943637948167
4831,0.062340363069525395
4892,0.05456469804598596
6431,0.1299296888692013
15868,0.12406853974474452
6034,0.8736961115253764
14626,0.04895303850188504
1499,0.9106566399535723
3187,0.967240063321156
874,0.1585156483139949
10744,0.9933064866890201
15053,0.9326871080328818
11442,0.2043161695016582
15451,0.07657277814177876
17510,0.06731294269741872
14845,0.9730044962550269
3895,0.9762621647180615
4154,0.1057806805865591
16115,0.11632929641877965
4649,0.9530950014195189
13509,0.9877316362726675
6196,0.9205234149950847
7583,0.9469538955587189
456,0.9969819408992984
7425,0.9741737761260392
3340,0.97772041638861
2616,0.08293438269958109
7661,0.06287205682203711
4762,0.9802685067538275
5740,0.06558602580982542
2356,0.07834175492302531
14413,0.958916788204514
12620,0.08636311956578058
185,0.06269721064552902
5751,0.9715183309830814
4794,0.8235213346448624
8113,0.9940304097439288
4519,0.11968991242547689
12449,0.12970645777159262
6649,0.07233192809841482
15585,0.06625489813891661
11574,0.32738235549186456
5909,0.06282414476873155
14530,0.05853748096470779
6450,0.0825404362769715
9978,0.15262345033355418
11331,0.9862744022774087
6861,0.919824975482836
9202,0.9934797951183084
8458,0.9880173431115221
1,0.9869034300318361
10012,0.10587315319439561
15980,0.054881809059165954
3621,0.10000027777334641
11110,0.07474508920809086
7249,0.9670761420774923
12797,0.09796706587465309
11017,0.8520031607708476
3607,0.10091255137492372
1665,0.9857320485822004
524,0.24329523156682042
8644,0.12002565654181863
10,0.9553186655791361
12658,0.8620981960303596
7279,0.9582843865079916
13747,0.14655600781739542
16220,0.986966077093711
7097,0.07976503317836592
7915,0.10128625792826329
5475,0.6700753794822837
4103,0.10353912161969714
9270,0.9631488054149409
5478,0.0509180291367759
5357,0.03402742090033306
1642,0.037310907619071854
4598,0.0681571598196552
4827,0.9802538055019789
13375,0.0652629375916065
3149,0.7069178716692657
17327,0.1429545592721494
13563,0.2481207171255969
15131,0.374151844619124
16339,0.08912963298935916
12058,0.07498663643755421
9483,0.16384555675883428
2550,0.921912152176247
2894,0.929077967876164
13545,0.9820084227499689
8442,0.900219504505987
11085,0.09790474426876117
8706,0.1351246370976419
11231,0.9449445098109646
14543,0.39901904568322166
17388,0.18867500657745095
1233,0.08705377415566529
10511,0.9732206092494478
14489,0.04988214288545101
5126,0.12490856160967512
9019,0.9545815530338988
15057,0.9918418397240565
11491,0.9765416325411673
6827,0.07944836368367725
10161,0.08333403640953219
7959,0.06117337459106342
12630,0.16815400897142285
16810,0.07558950856835744
192,0.9720952176500403
17069,0.09682895322425722
3880,0.30921347886116
6305,0.13296867082322328
